round,global_acc,manifest_cid,node_id,samples,loss,acc,claimed_acc,eval_acc,acc_diff,update_type,model_update_cid,metrics_cid,contrib_score,reward,balance,stake_penalty,stake,reputation,malicious_detected,committee,is_malicious,strategy
1,0.8574,Qm00000044,8,7419,0.199255,0.942728,0.9427,0.6346,0.3081,delta,Qm00000039,Qm00000040,0.8399,0.0000,27.8573,2.5571,125.3002,10.0018,1,1,0,none
1,0.8574,Qm00000044,9,3310,0.265854,0.927009,0.9270,0.5359,0.3911,delta,Qm00000041,Qm00000042,0.0238,0.0000,16.6065,2.3321,114.2744,8.9563,1,1,0,none
2,0.8803,Qm00000066,0,7682,0.228426,0.938480,0.9385,0.7161,0.2224,delta,Qm00000045,Qm00000046,0.6074,0.0000,74.5680,3.4215,167.6551,4.8885,1,1,0,none
2,0.8803,Qm00000066,1,6725,0.140263,0.959108,0.9591,0.5020,0.4571,delta,Qm00000047,Qm00000048,0.6000,0.0000,39.8677,2.7414,134.3290,4.7579,1,1,0,none
2,0.8803,Qm00000066,2,1321,0.149601,0.959273,0.9593,0.6982,0.2611,delta,Qm00000049,Qm00000050,0.5000,0.0000,25.5727,2.4612,120.6001,4.5999,1,1,0,none
2,0.8803,Qm00000066,3,9621,0.246819,0.929820,0.9298,0.7496,0.1802,delta,Qm00000051,Qm00000052,0.5000,0.0000,30.9452,2.5665,125.7598,4.7579,1,1,0,none
2,0.8803,Qm00000066,4,5106,0.177664,0.952193,0.9522,0.6312,0.3210,delta,Qm00000053,Qm00000054,0.5280,0.0000,28.0949,2.5107,123.0224,4.7629,1,1,0,none
2,0.8803,Qm00000066,5,4853,0.207937,0.939007,0.9390,0.7203,0.2187,delta,Qm00000055,Qm00000056,0.1903,0.0000,24.2120,2.4346,119.2932,4.6983,1,1,0,none
2,0.8803,Qm00000066,6,2291,0.250665,0.929201,0.9292,0.7430,0.1862,delta,Qm00000057,Qm00000058,0.0182,0.0000,18.5663,2.3239,113.8711,4.5313,1,1,0,none
2,0.8803,Qm00000066,7,11672,0.235611,0.932385,0.9324,0.7153,0.2171,delta,Qm00000059,Qm00000060,0.5000,0.0000,27.6082,2.5011,122.5549,4.8926,1,1,0,none
2,0.8803,Qm00000066,8,7419,0.173831,0.947257,0.9473,0.6856,0.2617,delta,Qm00000061,Qm00000062,0.7860,0.0000,27.8573,2.5060,122.7942,5.0009,1,1,0,none
2,0.8803,Qm00000066,9,3310,0.229346,0.934169,0.9342,0.6307,0.3035,delta,Qm00000063,Qm00000064,0.0939,0.0000,16.6065,2.2855,111.9889,4.4782,1,1,0,none
3,0.8901,Qm00000088,0,7682,0.213471,0.941083,0.9411,0.7354,0.2057,delta,Qm00000067,Qm00000068,0.6026,0.0000,74.5680,3.3531,164.3020,2.4442,1,1,0,none
3,0.8901,Qm00000088,1,6725,0.132641,0.960922,0.9609,0.5390,0.4219,delta,Qm00000069,Qm00000070,0.6285,0.0000,39.8677,2.6866,131.6424,2.3789,1,1,0,none
3,0.8901,Qm00000088,2,1321,0.140144,0.961166,0.9612,0.7459,0.2153,delta,Qm00000071,Qm00000072,0.5000,0.0000,25.5727,2.4120,118.1880,2.2999,1,1,0,none
3,0.8901,Qm00000088,3,9621,0.232979,0.933458,0.9335,0.7551,0.1784,delta,Qm00000073,Qm00000074,0.5000,0.0000,30.9452,2.5152,123.2446,2.3789,1,1,0,none
3,0.8901,Qm00000088,4,5106,0.167566,0.954446,0.9544,0.6686,0.2858,delta,Qm00000075,Qm00000076,0.5216,0.0000,28.0949,2.4604,120.5619,2.3815,1,1,0,none
3,0.8901,Qm00000088,5,4853,0.198112,0.940964,0.9410,0.7391,0.2019,delta,Qm00000077,Qm00000078,0.1604,0.0000,24.2120,2.3859,116.9073,2.3491,1,1,0,none
3,0.8901,Qm00000088,6,2291,0.231331,0.931296,0.9313,0.7703,0.1610,delta,Qm00000079,Qm00000080,0.0000,0.0000,18.5663,2.2774,111.5936,2.2657,1,1,0,none
3,0.8901,Qm00000088,7,11672,0.223115,0.935795,0.9358,0.7295,0.2063,delta,Qm00000081,Qm00000082,0.5000,0.0000,27.6082,2.4511,120.1038,2.4463,1,1,0,none
3,0.8901,Qm00000088,8,7419,0.161495,0.950290,0.9503,0.7188,0.2315,delta,Qm00000083,Qm00000084,0.7927,0.0000,27.8573,2.4559,120.3383,2.5005,1,1,0,none
3,0.8901,Qm00000088,9,3310,0.212519,0.937734,0.9377,0.6599,0.2778,delta,Qm00000085,Qm00000086,0.1169,0.0000,16.6065,2.2398,109.7491,2.2391,1,1,0,none
4,0.8933,Qm00000110,0,7682,0.204415,0.943049,0.9430,0.7399,0.2031,delta,Qm00000089,Qm00000090,0.6076,0.0000,74.5680,3.2860,161.0159,1.2221,1,1,0,none
4,0.8933,Qm00000110,1,6725,0.127377,0.962439,0.9624,0.5801,0.3823,delta,Qm00000091,Qm00000092,0.6749,0.0000,39.8677,2.6328,129.0095,1.1895,1,1,0,none
4,0.8933,Qm00000110,2,1321,0.135736,0.961393,0.9614,0.7681,0.1933,delta,Qm00000093,Qm00000094,0.5000,0.0000,25.5727,2.3638,115.8243,1.1500,1,1,0,none
4,0.8933,Qm00000110,3,9621,0.224265,0.935578,0.9356,0.7661,0.1695,delta,Qm00000095,Qm00000096,0.5000,0.0000,30.9452,2.4649,120.7797,1.1895,1,1,0,none
4,0.8933,Qm00000110,4,5106,0.161948,0.956639,0.9566,0.6918,0.2648,delta,Qm00000097,Qm00000098,0.5121,0.0000,28.0949,2.4112,118.1507,1.1907,1,1,0,none
4,0.8933,Qm00000110,5,4853,0.192599,0.943210,0.9432,0.7435,0.1997,delta,Qm00000099,Qm00000100,0.1594,0.0000,24.2120,2.3381,114.5691,1.1746,1,1,0,none
4,0.8933,Qm00000110,6,2291,0.220796,0.934265,0.9343,0.7859,0.1484,delta,Qm00000101,Qm00000102,0.0261,18.4471,37.0134,0.0000,130.0408,11.0666,0,1,0,none
4,0.8933,Qm00000110,7,11672,0.214953,0.937843,0.9378,0.7402,0.1976,delta,Qm00000103,Qm00000104,0.5000,0.0000,27.6082,2.4021,117.7017,1.2232,1,1,0,none
4,0.8933,Qm00000110,8,7419,0.154037,0.952527,0.9525,0.7374,0.2151,delta,Qm00000105,Qm00000106,0.7781,0.0000,27.8573,2.4068,117.9315,1.2502,1,1,0,none
4,0.8933,Qm00000110,9,3310,0.202707,0.940151,0.9402,0.6955,0.2447,delta,Qm00000107,Qm00000108,0.1555,0.0000,16.6065,2.1950,107.5541,1.1195,1,1,0,none
5,0.8960,Qm00000132,0,7682,0.197834,0.944637,0.9446,0.7508,0.1938,delta,Qm00000111,Qm00000112,0.6156,0.0000,74.5680,3.2203,157.7956,0.6111,1,1,0,none
5,0.8960,Qm00000132,1,6725,0.123498,0.963911,0.9639,0.6093,0.3546,delta,Qm00000113,Qm00000114,0.6991,0.0000,39.8677,2.5802,126.4294,0.5947,1,1,0,none
5,0.8960,Qm00000132,2,1321,0.133203,0.961771,0.9618,0.7880,0.1738,delta,Qm00000115,Qm00000116,0.5000,0.0000,25.5727,2.3165,113.5078,0.5750,1,1,0,none
5,0.8960,Qm00000132,3,9621,0.218038,0.937252,0.9373,0.7724,0.1649,delta,Qm00000117,Qm00000118,0.4986,0.0000,30.9452,2.4156,118.3641,0.5947,1,1,0,none
5,0.8960,Qm00000132,4,5106,0.158641,0.957481,0.9575,0.7117,0.2458,delta,Qm00000119,Qm00000120,0.5163,0.0000,28.0949,2.3630,115.7877,0.5954,1,1,0,none
5,0.8960,Qm00000132,5,4853,0.189183,0.944014,0.9440,0.7520,0.1920,delta,Qm00000121,Qm00000122,0.1476,0.0000,24.2120,2.2914,112.2778,0.5873,1,1,0,none
5,0.8960,Qm00000132,6,2291,0.213429,0.936229,0.9362,0.7980,0.1382,delta,Qm00000123,Qm00000124,0.0057,17.2758,54.2892,0.0000,147.3166,18.7966,0,1,0,none
5,0.8960,Qm00000132,7,11672,0.209053,0.939222,0.9392,0.7516,0.1876,delta,Qm00000125,Qm00000126,0.5000,0.0000,27.6082,2.3540,115.3477,0.6116,1,1,0,none
5,0.8960,Qm00000132,8,7419,0.148785,0.953754,0.9538,0.7456,0.2082,delta,Qm00000127,Qm00000128,0.7918,0.0000,27.8573,2.3586,115.5729,0.6251,1,1,0,none
5,0.8960,Qm00000132,9,3310,0.195880,0.942054,0.9421,0.7036,0.2385,delta,Qm00000129,Qm00000130,0.1547,0.0000,16.6065,2.1511,105.4031,0.5598,1,1,0,none
