round,global_acc,manifest_cid,node_id,samples,loss,acc,claimed_acc,eval_acc,acc_diff,update_type,model_update_cid,metrics_cid,contrib_score,reward,balance,stake_penalty,stake,reputation,malicious_detected,committee,is_malicious,strategy
3,0.8880,Qm00000088,4,5106,0.168001,0.954759,0.9548,0.6665,0.2883,delta,Qm00000075,Qm00000076,0.5130,0.0000,27.8730,2.4562,120.3530,2.3815,1,1,0,none
3,0.8880,Qm00000088,5,4853,0.197460,0.941521,0.9415,0.7352,0.2063,delta,Qm00000077,Qm00000078,0.1718,0.0000,24.5522,2.3924,117.2275,2.3574,1,1,0,none
3,0.8880,Qm00000088,6,2291,0.230408,0.932257,0.9323,0.7670,0.1653,delta,Qm00000079,Qm00000080,0.0040,0.0000,18.8192,2.2823,111.8317,2.2710,1,1,0,none
3,0.8880,Qm00000088,7,11672,0.222709,0.935649,0.9356,0.7330,0.2026,delta,Qm00000081,Qm00000082,0.5000,0.0000,27.2424,2.4441,119.7596,2.4443,1,1,0,none
3,0.8880,Qm00000088,8,7419,0.161583,0.950290,0.9503,0.7158,0.2345,delta,Qm00000083,Qm00000084,0.7680,0.0000,27.6812,2.4525,120.1725,2.5013,1,1,0,none
3,0.8880,Qm00000088,9,3310,0.212560,0.937825,0.9378,0.6645,0.2733,delta,Qm00000085,Qm00000086,0.1214,0.0000,16.4763,2.2373,109.6266,2.2360,1,1,0,none
4,0.8929,Qm00000110,0,7682,0.204241,0.943530,0.9435,0.7391,0.2044,delta,Qm00000089,Qm00000090,0.6196,0.0000,74.5680,3.2860,161.0159,1.2233,1,1,0,none
4,0.8929,Qm00000110,1,6725,0.127111,0.962632,0.9626,0.5859,0.3767,delta,Qm00000091,Qm00000092,0.6675,0.0000,39.7049,2.6298,128.8594,1.1895,1,1,0,none
4,0.8929,Qm00000110,2,1321,0.135982,0.961469,0.9615,0.7685,0.1930,delta,Qm00000093,Qm00000094,0.5000,0.0000,26.7664,2.3862,116.9253,1.1559,1,1,0,none
4,0.8929,Qm00000110,3,9621,0.224471,0.935641,0.9356,0.7664,0.1692,delta,Qm00000095,Qm00000096,0.5000,0.0000,30.5984,2.4584,120.4598,1.1895,1,1,0,none
4,0.8929,Qm00000110,4,5106,0.162455,0.956404,0.9564,0.6935,0.2629,delta,Qm00000097,Qm00000098,0.5143,0.0000,27.8730,2.4071,117.9460,1.1907,1,1,0,none
4,0.8929,Qm00000110,5,4853,0.192121,0.942695,0.9427,0.7466,0.1961,delta,Qm00000099,Qm00000100,0.1547,0.0000,24.5522,2.3446,114.8830,1.1787,1,1,0,none
4,0.8929,Qm00000110,6,2291,0.219668,0.934265,0.9343,0.7839,0.1504,delta,Qm00000101,Qm00000102,0.0172,0.0000,18.8192,2.2366,109.5951,1.1355,1,1,0,none
4,0.8929,Qm00000110,7,11672,0.214599,0.937269,0.9373,0.7426,0.1947,delta,Qm00000103,Qm00000104,0.5000,0.0000,27.2424,2.3952,117.3644,1.2222,1,1,0,none
4,0.8929,Qm00000110,8,7419,0.154092,0.952743,0.9527,0.7381,0.2146,delta,Qm00000105,Qm00000106,0.7895,0.0000,27.6812,2.4035,117.7691,1.2507,1,1,0,none
4,0.8929,Qm00000110,9,3310,0.202646,0.940574,0.9406,0.6951,0.2455,delta,Qm00000107,Qm00000108,0.1384,0.0000,16.4763,2.1925,107.4341,1.1180,1,1,0,none
5,0.8927,Qm00000132,0,7682,0.197598,0.944845,0.9448,0.7113,0.2335,delta,Qm00000111,Qm00000112,0.6201,0.0000,74.5680,3.2203,157.7956,0.6116,1,1,0,none
5,0.8927,Qm00000132,1,6725,0.123163,0.963509,0.9635,0.6046,0.3589,delta,Qm00000113,Qm00000114,0.6716,0.0000,39.7049,2.5772,126.2822,0.5947,1,1,0,none
5,0.8927,Qm00000132,2,1321,0.132927,0.961847,0.9618,0.7875,0.1743,delta,Qm00000115,Qm00000116,0.5000,0.0000,26.7664,2.3385,114.5868,0.5779,1,1,0,none
5,0.8927,Qm00000132,3,9621,0.218400,0.937075,0.9371,0.7795,0.1576,delta,Qm00000117,Qm00000118,0.4806,0.0000,30.5984,2.4092,118.0506,0.5947,1,1,0,none
5,0.8927,Qm00000132,4,5106,0.158772,0.957697,0.9577,0.7075,0.2502,delta,Qm00000119,Qm00000120,0.5091,0.0000,27.8730,2.3589,115.5871,0.5954,1,1,0,none
5,0.8927,Qm00000132,5,4853,0.188352,0.944467,0.9445,0.7510,0.1935,delta,Qm00000121,Qm00000122,0.1548,0.0000,24.5522,2.2977,112.5853,0.5893,1,1,0,none
5,0.8927,Qm00000132,6,2291,0.212530,0.935661,0.9357,0.7958,0.1399,delta,Qm00000123,Qm00000124,0.0149,17.5554,36.3746,0.0000,127.1505,10.0409,0,1,0,none
5,0.8927,Qm00000132,7,11672,0.208735,0.939059,0.9391,0.7543,0.1848,delta,Qm00000125,Qm00000126,0.5000,0.0000,27.2424,2.3473,115.0171,0.6111,1,1,0,none
5,0.8927,Qm00000132,8,7419,0.148971,0.953740,0.9537,0.7431,0.2106,delta,Qm00000127,Qm00000128,0.7917,0.0000,27.6812,2.3554,115.4137,0.6253,1,1,0,none
5,0.8927,Qm00000132,9,3310,0.196035,0.942024,0.9420,0.6967,0.2453,delta,Qm00000129,Qm00000130,0.2073,0.0000,16.4763,2.1487,105.2854,0.5590,1,1,0,none
