round,global_acc,manifest_cid,node_id,samples,loss,acc,claimed_acc,eval_acc,acc_diff,update_type,model_update_cid,metrics_cid,contrib_score,reward,balance,stake_penalty,stake,reputation,malicious_detected,committee,is_malicious,strategy
0,0.7668,Qm00000022,0,7682,0.354594,0.912861,0.9129,0.6523,0.2606,delta,Qm00000001,Qm00000002,0.7407,0.0000,0.0000,2.0000,98.0000,5.0000,1,1,0,none
0,0.7668,Qm00000022,1,6725,0.204125,0.944119,0.9441,0.3468,0.5973,delta,Qm00000003,Qm00000004,0.5000,0.0000,0.0000,2.0000,98.0000,5.0000,1,1,0,none
0,0.7668,Qm00000022,2,1321,0.344407,0.911279,0.9113,0.3897,0.5216,delta,Qm00000005,Qm00000006,0.2503,0.0000,0.0000,2.0000,98.0000,5.0000,1,1,0,none
0,0.7668,Qm00000022,3,9621,0.364480,0.898618,0.8986,0.6955,0.2031,delta,Qm00000007,Qm00000008,0.5000,0.0000,0.0000,2.0000,98.0000,5.0000,1,1,0,none
0,0.7668,Qm00000022,4,5106,0.287764,0.923541,0.9235,0.4676,0.4559,delta,Qm00000009,Qm00000010,0.5073,0.0000,0.0000,2.0000,98.0000,5.0000,1,1,0,none
0,0.7668,Qm00000022,5,4853,0.351885,0.901195,0.9012,0.5883,0.3129,delta,Qm00000011,Qm00000012,0.4152,0.0000,0.0000,2.0000,98.0000,5.0000,1,1,0,none
0,0.7668,Qm00000022,6,2291,0.495712,0.879921,0.8799,0.6226,0.2573,delta,Qm00000013,Qm00000014,0.1299,0.0000,0.0000,2.0000,98.0000,5.0000,1,1,0,none
0,0.7668,Qm00000022,7,11672,0.330973,0.907908,0.9079,0.6859,0.2220,delta,Qm00000015,Qm00000016,0.7426,0.0000,0.0000,2.0000,98.0000,5.0000,1,1,0,none
0,0.7668,Qm00000022,8,7419,0.293987,0.919976,0.9200,0.5865,0.3335,delta,Qm00000017,Qm00000018,0.9500,0.0000,0.0000,2.0000,98.0000,5.0000,1,1,0,none
0,0.7668,Qm00000022,9,3310,0.416609,0.891118,0.8911,0.4057,0.4854,delta,Qm00000019,Qm00000020,0.0389,0.0000,0.0000,2.0000,98.0000,5.0000,1,1,0,none
1,0.8574,Qm00000044,0,7682,0.257809,0.933546,0.9335,0.6920,0.2415,delta,Qm00000023,Qm00000024,0.6287,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8574,Qm00000044,1,6725,0.154423,0.956714,0.9567,0.4210,0.5357,delta,Qm00000025,Qm00000026,0.5759,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8574,Qm00000044,2,1321,0.178272,0.952082,0.9521,0.5901,0.3620,delta,Qm00000027,Qm00000028,0.5000,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8574,Qm00000044,3,9621,0.274176,0.924249,0.9242,0.7299,0.1943,delta,Qm00000029,Qm00000030,0.5000,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8574,Qm00000044,4,5106,0.200041,0.945339,0.9453,0.5446,0.4007,delta,Qm00000031,Qm00000032,0.5235,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8574,Qm00000044,5,4853,0.232350,0.932310,0.9323,0.6929,0.2394,delta,Qm00000033,Qm00000034,0.2627,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8574,Qm00000044,6,2291,0.295883,0.924225,0.9242,0.6913,0.2329,delta,Qm00000035,Qm00000036,0.0778,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8574,Qm00000044,7,11672,0.258808,0.927193,0.9272,0.7089,0.2183,delta,Qm00000037,Qm00000038,0.5172,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8574,Qm00000044,8,7419,0.199270,0.942876,0.9429,0.6447,0.2982,delta,Qm00000039,Qm00000040,0.8573,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8574,Qm00000044,9,3310,0.265884,0.927130,0.9271,0.5437,0.3834,delta,Qm00000041,Qm00000042,0.0321,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
2,0.8800,Qm00000066,0,7682,0.228616,0.938011,0.9380,0.7143,0.2237,delta,Qm00000045,Qm00000046,0.5990,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8800,Qm00000066,1,6725,0.139795,0.959628,0.9596,0.5047,0.4549,delta,Qm00000047,Qm00000048,0.6000,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8800,Qm00000066,2,1321,0.149792,0.958970,0.9590,0.6973,0.2617,delta,Qm00000049,Qm00000050,0.5000,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8800,Qm00000066,3,9621,0.246887,0.930298,0.9303,0.7439,0.1864,delta,Qm00000051,Qm00000052,0.5000,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8800,Qm00000066,4,5106,0.177748,0.951665,0.9517,0.6231,0.3286,delta,Qm00000053,Qm00000054,0.5334,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8800,Qm00000066,5,4853,0.208316,0.939151,0.9392,0.7241,0.2151,delta,Qm00000055,Qm00000056,0.1904,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8800,Qm00000066,6,2291,0.250230,0.929507,0.9295,0.7396,0.1899,delta,Qm00000057,Qm00000058,0.0138,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8800,Qm00000066,7,11672,0.235529,0.932411,0.9324,0.7152,0.2172,delta,Qm00000059,Qm00000060,0.5000,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8800,Qm00000066,8,7419,0.173880,0.947958,0.9480,0.6826,0.2654,delta,Qm00000061,Qm00000062,0.8113,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8800,Qm00000066,9,3310,0.229439,0.934955,0.9350,0.6259,0.3091,delta,Qm00000063,Qm00000064,0.1197,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
