round,global_acc,manifest_cid,node_id,samples,loss,acc,claimed_acc,eval_acc,acc_diff,update_type,model_update_cid,metrics_cid,contrib_score,reward,balance,stake_penalty,stake,reputation,malicious_detected,committee,is_malicious,strategy
1,0.8596,Qm00000044,0,7682,0.257595,0.933429,0.9334,0.6940,0.2394,delta,Qm00000023,Qm00000024,0.6267,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8596,Qm00000044,1,6725,0.154571,0.956684,0.9567,0.4186,0.5381,delta,Qm00000025,Qm00000026,0.5756,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8596,Qm00000044,2,1321,0.177122,0.953747,0.9537,0.5908,0.3629,delta,Qm00000027,Qm00000028,0.5000,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8596,Qm00000044,3,9621,0.273421,0.923677,0.9237,0.7311,0.1926,delta,Qm00000029,Qm00000030,0.5000,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8596,Qm00000044,4,5106,0.199419,0.946357,0.9464,0.5411,0.4053,delta,Qm00000031,Qm00000032,0.5249,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8596,Qm00000044,5,4853,0.231088,0.933258,0.9333,0.6881,0.2452,delta,Qm00000033,Qm00000034,0.2811,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8596,Qm00000044,6,2291,0.297215,0.922654,0.9227,0.6871,0.2356,delta,Qm00000035,Qm00000036,0.0777,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8596,Qm00000044,7,11672,0.258679,0.926534,0.9265,0.7026,0.2239,delta,Qm00000037,Qm00000038,0.5161,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8596,Qm00000044,8,7419,0.198610,0.943402,0.9434,0.6352,0.3082,delta,Qm00000039,Qm00000040,0.8353,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8596,Qm00000044,9,3310,0.265669,0.926979,0.9270,0.5407,0.3863,delta,Qm00000041,Qm00000042,0.0399,0.0000,0.0000,1.9600,96.0400,2.5000,1,1,0,none
2,0.8799,Qm00000066,0,7682,0.228341,0.938063,0.9381,0.7141,0.2240,delta,Qm00000045,Qm00000046,0.6033,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8799,Qm00000066,1,6725,0.139731,0.959524,0.9595,0.4988,0.4607,delta,Qm00000047,Qm00000048,0.6000,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8799,Qm00000066,2,1321,0.149255,0.958365,0.9584,0.6997,0.2587,delta,Qm00000049,Qm00000050,0.5000,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8799,Qm00000066,3,9621,0.246460,0.929841,0.9298,0.7579,0.1719,delta,Qm00000051,Qm00000052,0.5000,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8799,Qm00000066,4,5106,0.177356,0.952213,0.9522,0.6268,0.3254,delta,Qm00000053,Qm00000054,0.5188,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8799,Qm00000066,5,4853,0.207142,0.939233,0.9392,0.7201,0.2191,delta,Qm00000055,Qm00000056,0.1975,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8799,Qm00000066,6,2291,0.251177,0.928503,0.9285,0.7429,0.1856,delta,Qm00000057,Qm00000058,0.0379,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8799,Qm00000066,7,11672,0.235584,0.932085,0.9321,0.7130,0.2191,delta,Qm00000059,Qm00000060,0.5000,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8799,Qm00000066,8,7419,0.173431,0.947918,0.9479,0.6927,0.2552,delta,Qm00000061,Qm00000062,0.7887,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8799,Qm00000066,9,3310,0.229364,0.934169,0.9342,0.6328,0.3014,delta,Qm00000063,Qm00000064,0.1130,0.0000,0.0000,1.9208,94.1192,1.2500,1,1,0,none
